CASEID,cexabu,cexphys,cexsex,cex_070a,cex_070b,cex_070c,cex_080,mshsd,msper,msvic,agegr10,luc_rst,prv,region,sex
26365,7,7,1,6,6,6,1,994,994,994,1,1,"46",4,1
26366,1,1,1,6,6,6,1,994,994,994,5,2,"46",4,1
26367,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
26368,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,2
26369,1,1,1,6,6,6,1,994,994,994,6,2,"10",1,2
26370,1,1,1,6,6,6,2,994,994,994,3,1,"35",3,2
26371,1,1,1,6,6,6,1,994,994,994,2,2,"10",1,2
26372,1,1,1,6,6,6,1,994,994,994,3,2,"48",4,2
26373,3,2,1,2,2,1,1,994,994,994,4,1,"12",1,1
26374,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,2
26375,3,2,1,2,2,1,1,994,994,994,3,1,"12",1,1
26376,3,2,1,2,2,1,1,994,994,994,6,2,"12",1,1
26377,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
26378,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
26379,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26380,1,1,1,6,6,6,1,994,994,994,7,2,"46",4,1
26381,1,1,1,6,6,6,1,994,994,994,1,2,"47",4,2
26382,2,2,2,2,2,1,2,994,994,994,2,1,"24",2,2
26383,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26384,1,1,1,6,6,6,1,994,994,994,5,1,"13",1,2
26385,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,2
26386,3,2,1,2,2,1,1,994,994,994,6,2,"13",1,1
26387,1,1,1,6,6,6,1,994,994,994,5,1,"47",4,2
26388,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26389,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
26390,1,1,1,6,6,6,1,813,994,813,4,1,"59",5,2
26391,1,1,1,6,6,6,1,994,994,994,5,2,"24",2,1
26392,3,1,2,2,2,1,2,994,994,994,4,2,"12",1,2
26393,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,2
26394,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
26395,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26396,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,2
26397,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
26398,3,2,1,2,1,2,1,994,994,994,1,2,"24",2,2
26399,3,2,1,2,2,1,4,406,994,406,6,1,"46",4,2
26400,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
26401,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
26402,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
26403,3,2,1,2,2,1,1,994,994,994,4,1,"35",3,1
26404,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26405,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
26406,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,1
26407,7,7,1,6,6,6,1,711,994,711,3,3,"11",1,1
26408,1,1,1,6,6,6,1,994,994,994,4,2,"24",2,1
26409,8,8,1,6,6,6,1,994,994,994,6,1,"35",3,1
26410,3,2,1,2,2,1,1,994,994,994,5,2,"10",1,1
26411,2,2,2,2,2,1,1,994,994,994,6,1,"13",1,2
26412,1,1,1,6,6,6,1,994,994,994,5,2,"12",1,2
26413,3,1,2,2,2,1,1,994,994,994,6,1,"12",1,2
26414,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,1
26415,1,1,1,6,6,6,1,994,994,994,3,1,"13",1,2
26416,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,1
26417,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
26418,1,1,1,6,6,6,1,994,994,994,2,2,"48",4,2
26419,1,1,1,6,6,6,1,994,994,994,6,2,"59",5,1
26420,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
26421,1,1,1,6,6,6,1,711,995,711,3,1,"12",1,2
26422,3,2,1,2,2,1,1,711,994,711,3,1,"12",1,2
26423,3,2,1,2,2,1,1,994,994,994,1,1,"24",2,2
26424,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
26425,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26426,3,2,1,2,2,1,1,994,609,609,2,2,"59",5,1
26427,3,2,1,2,2,1,2,711,994,711,3,1,"24",2,1
26428,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
26429,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,1
26430,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
26431,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,1
26432,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
26433,1,1,1,6,6,6,1,994,994,994,3,1,"46",4,2
26434,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
26435,1,1,1,6,6,6,1,995,995,995,3,1,"10",1,2
26436,1,1,1,6,6,6,1,994,610,610,5,2,"47",4,2
26437,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,2
26438,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26439,3,2,1,2,2,1,1,711,609,609,5,1,"24",2,1
26440,3,2,1,2,2,1,5,509,994,509,4,1,"35",3,1
26441,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
26442,3,2,1,2,2,1,3,994,994,994,1,1,"59",5,1
26443,3,2,1,2,2,1,5,994,994,994,4,1,"13",1,1
26444,7,7,1,6,6,6,1,994,994,994,4,1,"47",4,2
26445,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
26446,1,1,1,6,6,6,2,994,994,994,4,1,"12",1,1
26447,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
26448,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
26449,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,2
26450,1,1,1,6,6,6,1,711,994,711,5,1,"46",4,2
26451,2,2,2,2,2,1,1,711,994,711,5,1,"59",5,2
26452,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,1
26453,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26454,3,2,1,2,2,1,4,994,994,994,4,1,"35",3,1
26455,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
26456,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,2
26457,1,1,1,6,6,6,1,994,994,994,4,1,"48",4,2
26458,3,2,1,2,2,1,1,994,994,994,3,2,"47",4,1
26459,3,2,1,2,2,1,1,994,994,994,4,1,"48",4,1
26460,3,2,1,2,2,1,1,994,994,994,6,1,"35",3,2
26461,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,2
26462,8,8,8,6,6,6,8,994,994,994,3,1,"48",4,1
26463,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,1
26464,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
26465,3,2,1,2,2,1,1,711,609,609,4,1,"59",5,2
26466,1,1,1,6,6,6,1,813,994,813,5,1,"24",2,2
26467,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,1
26468,1,1,1,6,6,6,1,994,994,994,5,2,"46",4,2
26469,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
26470,2,2,2,2,1,2,5,994,610,610,3,1,"35",3,2
26471,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
26472,1,1,1,6,6,6,1,994,994,994,4,1,"10",1,2
26473,1,1,1,6,6,6,1,994,994,994,4,1,"10",1,1
26474,3,2,1,2,2,1,1,994,304,304,5,2,"35",3,2
26475,3,2,1,2,2,1,5,994,994,994,3,1,"48",4,1
26476,3,2,1,2,2,1,1,994,994,994,3,1,"35",3,1
26477,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,1
26478,3,2,1,2,2,1,1,994,994,994,2,2,"46",4,2
26479,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26480,2,2,2,2,2,1,1,994,994,994,6,1,"12",1,2
26481,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
26482,3,2,1,2,2,1,1,994,994,994,3,1,"59",5,1
26483,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,2
26484,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,2
26485,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,2
26486,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,2
26487,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
26488,1,1,1,6,6,6,1,994,994,994,6,1,"12",1,2
26489,3,2,1,2,2,1,1,994,994,994,3,1,"12",1,1
26490,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
26491,1,1,1,6,6,6,1,994,994,994,1,2,"47",4,1
26492,1,1,1,6,6,6,1,994,994,994,4,2,"10",1,2
26493,1,1,1,6,6,6,1,994,994,994,5,3,"11",1,2
26494,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,1
26495,1,1,1,6,6,6,1,508,994,508,5,1,"46",4,2
26496,3,2,1,2,2,1,1,994,994,994,7,1,"35",3,1
26497,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
26498,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26499,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26500,1,1,1,6,6,6,1,994,994,994,7,1,"12",1,2
26501,2,2,2,2,2,1,2,994,202,202,4,2,"35",3,1
26502,1,1,1,6,6,6,1,994,304,304,6,1,"12",1,2
26503,3,1,2,2,2,1,1,994,994,994,6,1,"59",5,2
26504,1,1,1,6,6,6,1,994,994,994,2,1,"10",1,1
26505,3,2,1,2,2,1,1,994,994,994,3,1,"59",5,2
26506,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,2
26507,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
26508,1,1,1,6,6,6,1,994,994,994,6,2,"13",1,2
26509,3,2,1,2,2,1,3,994,994,994,5,1,"35",3,1
26510,1,1,1,6,6,6,1,994,994,994,4,2,"24",2,2
26511,3,2,1,2,2,1,1,994,994,994,3,1,"24",2,2
26512,3,2,1,2,2,1,1,813,609,609,4,1,"59",5,2
26513,3,1,2,1,2,2,1,994,994,994,5,1,"13",1,2
26514,3,2,1,2,2,1,3,994,304,304,4,1,"12",1,1
26515,2,2,2,2,2,1,1,994,994,994,6,1,"24",2,2
26516,3,2,1,2,2,1,5,994,610,610,4,1,"10",1,2
26517,2,2,2,2,2,1,1,994,994,994,3,1,"48",4,2
26518,1,1,1,6,6,6,1,994,304,304,2,1,"10",1,1
26519,1,1,1,6,6,6,1,994,994,994,5,1,"13",1,1
26520,3,2,1,2,2,1,1,994,994,994,4,1,"24",2,1
26521,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26522,1,1,1,6,6,6,1,994,304,304,1,1,"35",3,1
26523,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
26524,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26525,1,1,1,6,6,6,1,994,994,994,2,1,"12",1,1
26526,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
26527,3,2,1,2,2,1,1,994,994,994,3,1,"59",5,1
26528,1,1,1,6,6,6,1,994,994,994,5,1,"13",1,2
26529,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,1
26530,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26531,1,1,1,6,6,6,1,994,994,994,3,2,"46",4,2
26532,1,1,1,6,6,6,1,994,994,994,6,2,"10",1,2
26533,1,1,1,6,6,6,1,994,994,994,6,1,"13",1,1
26534,2,2,2,2,2,1,1,995,995,995,6,1,"47",4,2
26535,3,1,2,2,2,1,3,994,994,994,4,1,"24",2,2
26536,1,1,1,6,6,6,1,711,994,711,4,1,"35",3,2
26537,7,7,1,6,6,6,1,994,994,994,6,1,"24",2,1
26538,1,1,1,6,6,6,1,813,101,101,3,2,"46",4,2
26539,1,1,1,6,6,6,1,994,994,994,7,2,"24",2,1
26540,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,1
26541,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
26542,1,1,1,6,6,6,1,813,994,813,6,2,"24",2,2
26543,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
26544,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,2
26545,3,1,2,2,2,1,1,994,994,994,4,1,"24",2,2
26546,3,2,1,1,2,2,1,994,994,994,1,1,"46",4,1
26547,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,1
26548,1,1,1,6,6,6,1,994,609,609,6,2,"24",2,2
26549,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26550,3,2,1,2,2,1,1,994,994,994,4,2,"46",4,1
26551,7,7,7,6,6,6,7,994,994,994,4,1,"12",1,2
26552,1,1,1,6,6,6,1,994,994,994,4,2,"13",1,1
26553,1,1,1,6,6,6,1,994,994,994,3,1,"13",1,2
26554,1,1,1,6,6,6,1,994,101,101,3,2,"24",2,2
26555,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,2
26556,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26557,1,1,1,6,6,6,1,994,994,994,6,2,"24",2,1
26558,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
26559,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
26560,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,1
26561,1,1,1,6,6,6,1,994,994,994,6,1,"13",1,1
26562,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
26563,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,1
26564,8,8,1,6,6,6,1,994,994,994,6,2,"48",4,1
26565,7,1,7,6,6,6,1,994,994,994,6,1,"12",1,2
26566,3,2,1,2,2,1,1,994,994,994,2,2,"46",4,1
26567,1,1,1,6,6,6,1,813,994,813,1,1,"48",4,1
26568,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
26569,2,2,2,2,2,1,5,994,994,994,5,1,"48",4,2
26570,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
26571,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
26572,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,2
26573,3,2,1,2,2,1,1,994,994,994,4,1,"24",2,1
26574,8,8,8,6,6,6,8,994,994,994,6,1,"59",5,1
26575,1,1,1,6,6,6,1,994,994,994,4,2,"13",1,1
26576,1,1,1,6,6,6,1,994,609,609,7,1,"35",3,2
26577,1,1,1,6,6,6,2,994,609,609,1,1,"48",4,1
26578,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,2
26579,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
26580,2,2,2,2,2,1,2,994,304,304,4,1,"59",5,1
26581,1,1,1,6,6,6,1,994,609,609,1,1,"12",1,1
26582,1,1,1,6,6,6,1,994,994,994,1,1,"48",4,2
26583,3,2,1,2,2,1,5,994,994,994,5,1,"10",1,2
26584,1,1,1,6,6,6,1,994,994,994,2,2,"59",5,1
26585,3,1,2,2,2,1,3,994,994,994,4,1,"24",2,1
26586,3,2,1,2,2,1,1,994,994,994,4,1,"59",5,2
26587,3,1,2,2,2,1,1,994,994,994,5,1,"24",2,2
26588,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26589,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,1
26590,3,2,1,2,2,1,1,994,202,202,2,2,"46",4,2
26591,1,1,1,6,6,6,1,994,609,609,2,2,"24",2,1
26592,2,2,2,8,8,8,8,994,994,994,6,1,"12",1,2
26593,3,2,8,2,2,1,1,995,995,995,4,1,"24",2,2
26594,1,1,1,6,6,6,1,994,994,994,3,2,"12",1,2
26595,3,2,1,2,2,1,1,994,994,994,1,1,"12",1,2
26596,3,2,1,2,2,1,1,711,994,711,2,1,"24",2,1
26597,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,1
26598,7,7,1,6,6,6,1,994,994,994,7,1,"35",3,1
26599,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,1
26600,1,1,1,6,6,6,1,994,994,994,6,1,"46",4,2
26601,1,1,1,6,6,6,1,994,994,994,1,1,"47",4,1
26602,1,1,1,6,6,6,1,994,304,304,2,2,"13",1,1
26603,3,2,1,2,2,1,1,994,994,994,5,1,"13",1,1
26604,1,1,1,6,6,6,1,994,994,994,4,1,"48",4,2
26605,1,1,1,6,6,6,1,994,994,994,2,2,"24",2,2
26606,3,2,1,2,2,1,1,994,994,994,1,2,"12",1,2
26607,3,2,1,2,2,1,1,994,994,994,5,1,"24",2,1
26608,1,1,1,6,6,6,3,994,994,994,4,1,"10",1,1
26609,3,2,1,2,2,1,1,406,994,406,3,1,"35",3,1
26610,3,2,1,2,2,1,2,994,994,994,4,1,"35",3,1
26611,1,1,1,6,6,6,1,994,994,994,1,1,"24",2,2
26612,3,2,1,2,2,1,3,994,994,994,6,1,"12",1,1
26613,1,1,1,6,6,6,1,994,994,994,1,1,"59",5,1
26614,1,1,1,6,6,6,1,994,994,994,6,2,"12",1,1
26615,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26616,1,1,1,6,6,6,1,994,609,609,2,1,"35",3,2
26617,3,2,1,1,2,2,1,994,994,994,3,1,"48",4,1
26618,3,2,1,2,2,1,1,711,994,711,3,1,"59",5,1
26619,3,2,1,2,2,1,1,711,101,101,5,1,"35",3,1
26620,3,2,1,2,2,1,1,995,995,995,1,1,"12",1,1
26621,3,2,1,2,2,1,1,994,994,994,5,1,"59",5,2
26622,3,2,1,2,2,1,1,994,994,994,1,2,"59",5,2
26623,1,1,1,6,6,6,2,994,994,994,7,1,"12",1,2
26624,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
26625,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,2
26626,1,1,1,6,6,6,1,994,994,994,5,2,"10",1,1
26627,1,1,1,6,6,6,1,711,609,609,2,1,"12",1,2
26628,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
26629,2,2,2,2,2,1,5,509,994,509,3,1,"47",4,2
26630,1,1,1,6,6,6,1,711,609,609,3,1,"48",4,1
26631,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,1
26632,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
26633,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
26634,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26635,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,2
26636,1,1,1,6,6,6,1,508,994,508,5,1,"47",4,2
26637,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
26638,1,1,1,6,6,6,1,994,994,994,5,2,"13",1,1
26639,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26640,1,1,1,6,6,6,1,994,994,994,5,1,"46",4,2
26641,1,1,1,6,6,6,1,405,994,405,2,2,"46",4,2
26642,1,1,1,6,6,6,1,994,994,994,2,1,"35",3,2
26643,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,2
26644,1,1,1,6,6,6,1,994,994,994,3,2,"10",1,2
26645,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,1
26646,3,2,1,2,2,1,1,994,994,994,5,1,"24",2,1
26647,1,1,1,6,6,6,1,994,994,994,7,2,"12",1,2
26648,1,1,1,6,6,6,1,994,994,994,7,1,"48",4,2
26649,1,1,1,6,6,6,1,994,994,994,2,2,"47",4,2
26650,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
26651,2,2,2,2,2,1,1,994,609,609,4,1,"12",1,1
26652,3,2,1,2,2,1,1,711,994,711,5,2,"47",4,1
26653,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
26654,3,1,2,2,2,1,1,994,994,994,6,1,"59",5,2
26655,1,1,1,6,6,6,1,994,994,994,2,2,"24",2,1
26656,1,1,1,6,6,6,1,994,994,994,6,1,"10",1,2
26657,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
26658,1,1,1,6,6,6,1,994,994,994,2,1,"24",2,2
26659,1,1,1,6,6,6,1,994,994,994,6,1,"10",1,1
26660,3,2,1,2,2,1,1,994,994,994,2,1,"24",2,2
26661,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26662,3,1,2,2,2,1,1,994,994,994,5,1,"35",3,1
26663,1,1,1,6,6,6,2,994,994,994,3,1,"24",2,2
26664,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,1
26665,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,2
26666,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26667,3,1,2,2,2,1,1,994,994,994,2,1,"59",5,2
26668,1,1,1,6,6,6,1,994,994,994,4,1,"47",4,1
26669,1,1,1,6,6,6,1,994,994,994,2,1,"46",4,1
26670,3,2,1,2,2,1,1,994,994,994,1,1,"59",5,1
26671,3,2,1,2,2,1,1,994,994,994,3,1,"12",1,2
26672,3,1,2,2,2,1,1,994,994,994,3,1,"24",2,2
26673,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
26674,1,1,1,6,6,6,1,994,994,994,3,1,"47",4,2
26675,1,1,1,6,6,6,1,994,994,994,5,1,"13",1,2
26676,2,2,2,2,2,1,1,994,994,994,5,1,"46",4,2
26677,1,1,1,6,6,6,1,994,994,994,3,2,"35",3,2
26678,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,1
26679,3,2,1,1,1,2,5,994,994,994,5,2,"12",1,1
26680,3,2,1,2,2,1,1,994,994,994,5,1,"24",2,1
26681,2,2,2,2,2,1,1,994,994,994,6,2,"13",1,1
26682,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,1
26683,1,1,1,6,6,6,1,994,994,994,4,1,"35",3,2
26684,7,7,7,6,6,6,7,994,994,994,6,1,"35",3,1
26685,1,1,1,6,6,6,1,994,994,994,7,1,"47",4,2
26686,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,2
26687,2,2,2,2,2,1,5,994,994,994,4,1,"35",3,2
26688,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,1
26689,3,2,1,2,2,1,1,994,994,994,2,1,"24",2,1
26690,2,2,2,2,2,1,2,405,994,405,3,1,"48",4,2
26691,1,1,1,6,6,6,1,994,994,994,6,1,"48",4,2
26692,1,1,1,6,6,6,1,994,994,994,6,1,"13",1,1
26693,3,1,2,2,2,1,7,994,994,994,5,1,"35",3,2
26694,2,2,2,2,2,1,1,994,994,994,5,3,"11",1,2
26695,1,1,1,6,6,6,1,994,609,609,1,1,"35",3,1
26696,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,1
26697,1,1,1,6,6,6,1,994,994,994,2,1,"48",4,1
26698,1,1,1,6,6,6,1,994,994,994,4,1,"13",1,2
26699,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
26700,1,1,1,6,6,6,1,994,994,994,1,2,"24",2,2
26701,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
26702,3,2,8,8,8,8,8,994,994,994,6,1,"59",5,1
26703,1,1,1,6,6,6,1,994,994,994,6,1,"35",3,1
26704,1,1,1,6,6,6,1,994,994,994,6,2,"46",4,1
26705,3,2,1,2,2,1,1,994,994,994,5,1,"35",3,1
26706,1,1,1,6,6,6,1,994,994,994,1,1,"46",4,1
26707,1,1,1,6,6,6,1,994,994,994,2,1,"59",5,2
26708,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
26709,1,1,1,6,6,6,1,994,994,994,1,1,"10",1,1
26710,2,2,2,2,2,1,1,994,994,994,4,1,"48",4,2
26711,1,1,1,6,6,6,1,994,994,994,4,2,"10",1,1
26712,3,2,1,2,2,1,1,994,994,994,2,1,"46",4,1
26713,1,1,1,6,6,6,1,994,994,994,6,1,"24",2,2
26714,1,1,1,6,6,6,1,994,994,994,7,3,"11",1,2
26715,1,1,1,6,6,6,1,813,304,304,1,1,"46",4,1
26716,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,1
26717,1,1,1,6,6,6,1,994,994,994,4,2,"12",1,2
26718,1,1,1,6,6,6,1,994,994,994,5,1,"47",4,2
26719,1,1,1,6,6,6,2,994,994,994,5,1,"35",3,1
26720,1,1,1,6,6,6,1,994,994,994,5,1,"24",2,2
26721,1,1,1,6,6,6,1,994,994,994,2,2,"13",1,1
26722,3,2,1,2,2,1,5,994,994,994,3,1,"48",4,1
26723,1,1,1,6,6,6,1,994,994,994,3,1,"59",5,2
26724,1,1,1,6,6,6,1,994,994,994,3,1,"35",3,2
26725,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,1
26726,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,1
26727,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,1
26728,2,2,2,2,2,1,2,994,610,610,6,1,"59",5,1
26729,3,2,1,2,2,1,1,994,994,994,7,2,"35",3,1
26730,1,1,1,6,6,6,1,994,994,994,4,1,"24",2,2
26731,1,1,1,6,6,6,1,994,994,994,4,1,"59",5,2
26732,8,8,8,6,6,6,8,994,994,994,2,1,"24",2,2
26733,3,2,1,2,2,1,5,994,203,203,2,1,"48",4,2
26734,3,2,1,2,2,1,1,994,994,994,3,1,"47",4,2
26735,3,2,1,2,2,1,1,994,994,994,3,2,"47",4,1
26736,3,2,1,2,2,1,5,994,994,994,5,1,"12",1,2
26737,1,1,1,6,6,6,1,994,994,994,5,1,"12",1,1
26738,2,2,2,2,1,2,1,994,994,994,5,1,"24",2,2
26739,1,1,1,6,6,6,1,994,994,994,6,1,"59",5,1
26740,3,1,2,2,2,1,2,994,994,994,4,1,"13",1,2
26741,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
26742,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
26743,1,1,1,6,6,6,1,994,994,994,5,1,"35",3,2
26744,1,1,1,6,6,6,1,995,995,995,5,1,"24",2,2
26745,2,2,2,2,2,1,1,994,994,994,6,1,"48",4,2
26746,1,1,1,6,6,6,1,994,994,994,7,2,"24",2,2
26747,1,1,1,6,6,6,1,994,994,994,3,3,"11",1,1
26748,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,1
26749,3,2,1,2,2,1,1,711,304,304,4,1,"24",2,2
26750,3,2,1,2,2,1,1,508,994,508,5,1,"46",4,1
26751,1,1,1,6,6,6,1,994,994,994,3,2,"13",1,2
26752,1,1,1,6,6,6,1,994,994,994,7,1,"35",3,2
26753,7,7,1,6,6,6,1,994,994,994,5,2,"59",5,2
26754,1,1,1,6,6,6,1,994,994,994,2,2,"13",1,2
26755,3,2,1,2,2,1,1,994,994,994,1,1,"35",3,2
26756,1,1,1,6,6,6,1,994,994,994,2,2,"13",1,2
26757,2,2,2,2,2,1,5,994,994,994,2,1,"24",2,1
26758,1,1,1,6,6,6,1,994,994,994,3,1,"12",1,1
26759,3,2,1,2,2,1,3,994,994,994,6,2,"12",1,1
26760,1,1,1,6,6,6,1,994,994,994,3,1,"47",4,1
26761,7,7,1,6,6,6,3,994,994,994,4,1,"24",2,1
26762,1,1,1,6,6,6,1,994,994,994,7,1,"59",5,2
26763,1,1,1,6,6,6,1,994,994,994,1,1,"35",3,1
26764,1,1,1,6,6,6,1,994,994,994,4,1,"46",4,2
26765,7,7,1,6,6,6,1,994,994,994,6,2,"47",4,1
26766,1,1,1,6,6,6,1,994,994,994,4,1,"12",1,2
26767,1,1,1,6,6,6,1,711,994,711,3,1,"35",3,2
26768,1,1,1,6,6,6,1,994,994,994,2,1,"46",4,2
26769,1,1,1,6,6,6,1,994,994,994,5,2,"24",2,2
26770,1,1,1,6,6,6,1,994,994,994,5,1,"59",5,2
26771,1,1,1,6,6,6,1,994,994,994,3,1,"24",2,2
26772,1,1,1,6,6,6,1,994,994,994,1,1,"12",1,1
26773,3,2,1,2,2,1,1,711,994,711,5,2,"48",4,1
